row_label_raw,row_label_full,col_0,Dự phòngVND,Chỉ phí trích trướcVND,KhácVND,Tổng cộngVND,numeric__Dự phòngVND,numeric__Chỉ phí trích trướcVND,numeric__KhácVND,numeric__Tổng cộngVND
Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,13.650.502.388,18.394.416.959,68.315.918.407,100.360.837.754,13650502388.0,18394416959.0,68315918407.0,100360837754.0
Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,13.009.302.212,(511.641.733),(18.734.588.064),(6.236.927.585),13009302212.0,-511641733.0,-18734588064.0,-6236927585.0
Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,26.659.804.600,17.882.775.226,49.581.330.343,94.123.910.169,26659804600.0,17882775226.0,49581330343.0,94123910169.0
Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,(2.162.495.811),4.609.152.419,(14.709.586.520),(12.262.929.912),-2162495811.0,4609152419.0,-14709586520.0,-12262929912.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,24.497.308.789,22.491.927.645,34.871.743.823,81.860.980.257,24497308789.0,22491927645.0,34871743823.0,81860980257.0
