row_label_raw,row_label_full,col_0,Số đã trình bày VND,Thay đổi VND,Số trình bày lại VND,numeric__Số đã trình bày VND,numeric__Thay đổi VND,numeric__Số trình bày lại VND
Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),834.514.740.028,-,834.514.740.028,834514740028.0,,834514740028.0
"Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(34.160.654.832),(2.997.548.511),(37.158.203.343),-34160654832.0,-2997548511.0,-37158203343.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),625.596.079.736,(2.997.548.511),622.598.531.225,625596079736.0,-2997548511.0,622598531225.0
Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,323.651.246,-,323.651.246,323651246.0,,323651246.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),1.933,(9),1.924,1933.0,-9.0,1924.0
