row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,7.965.386.461.330,7.643.491.677.948,,200.0,,7965386461330.0,7643491677948.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,135.188.151.804,109.810.733.438,,210.0,,135188151804.0,109810733438.0
1.,1.,1.,Phải thu dài hạn khác,216,7,135.188.151.804,109.810.733.438,,216.0,7.0,135188151804.0,109810733438.0
II.,II.,II.,Tài sản cố định,220,,7.260.294.568.541,6.975.627.100.741,,220.0,,7260294568541.0,6975627100741.0
1.,1.,1.,Tài sản cố định hữu hình,221,10,7.260.137.913.588,6.974.737.026.186,,221.0,10.0,7260137913588.0,6974737026186.0
1.,1.,1.,- Nguyễn giá,222,,12.282.576.796.228,12.303.483.478.842,,222.0,,12282576796228.0,12303483478842.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(5.022.438.882.640),(5.328.746.452.656),,223.0,,-5022438882640.0,-5328746452656.0
2.,2.,2.,Tài sản cố định vô hình,227,11,156.654.953,890.074.555,,227.0,11.0,156654953.0,890074555.0
2.,2.,2.,- Nguyễn giá,228,,8.478.184.397,8.478.184.397,,228.0,,8478184397.0,8478184397.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(8.321.529.444),(7.588.109.842),,229.0,,-8321529444.0,-7588109842.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,22.013.317.244,1.532.089.450,,240.0,,22013317244.0,1532089450.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,,22.013.317.244,1.532.089.450,,242.0,,22013317244.0,1532089450.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,198.584.030.919,194.132.707.726,,250.0,,198584030919.0,194132707726.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,12,152.646.263.619,148.194.940.426,,252.0,12.0,152646263619.0,148194940426.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,13,45.937.767.300,45.937.767.300,,253.0,13.0,45937767300.0,45937767300.0
V.,V.,V.,Tài sản dài hạn khác,260,,349.306.392.822,362.389.046.593,,260.0,,349306392822.0,362389046593.0
1.,1.,1.,Chi phí trả trước dài hạn,261,14,267.445.412.565,268.265.136.424,,261.0,14.0,267445412565.0,268265136424.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,15,81.860.980.257,94.123.910.169,,262.0,15.0,81860980257.0,94123910169.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,14.251.652.954.694,12.493.219.801.571,,270.0,,14251652954694.0,12493219801571.0
