row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,VND,VND,VND,VND,VND,VND,,,,,,
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh > a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,225.688.745.464,39.772.200.445,13.233.988.019,173.780.426.948,1.210.000.000,-,225688745464.0,39772200445.0,13233988019.0,173780426948.0,1210000000.0,
Tổng giá trị cổ phiếu,a) Chứng khoán kinh doanh > Tổng giá trị cổ phiếu,Tổng giá trị cổ phiếu,225.688.745.464,39.772.200.445,13.233.988.019,173.780.426.948,1.210.000.000,-,225688745464.0,39772200445.0,13233988019.0,173780426948.0,1210000000.0,
- Cổ phiếu đã niêm yết (i),a) Chứng khoán kinh doanh > - Cổ phiếu đã niêm yết (i),- Cổ phiếu đã niêm yết (i),53.006.188.464,39.772.200.445,13.233.988.019,1.097.869.948,1.210.000.000,-,53006188464.0,39772200445.0,13233988019.0,1097869948.0,1210000000.0,
- Đầu tư chứng khoán chưa niêm yết (ii),a) Chứng khoán kinh doanh > - Đầu tư chứng khoán chưa niêm yết (ii),- Đầu tư chứng khoán chưa niêm yết (ii),172.682.557.000,,,172.682.557.000,,,172682557000.0,,,172682557000.0,,
