row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Chi phí sản xuất kinh doanh dở dang dài hạn,Chi phí sản xuất kinh doanh dở dang dài hạn,Chi phí sản xuất kinh doanh dở dang dài hạn,9.826.030.450,-,6.688.075.213,-,9826030450.0,,6688075213.0,
Chi phí đầu tư vùng nguyên liệu dự án tại Hậu Giang (i),Chi phí đầu tư vùng nguyên liệu dự án tại Hậu Giang (i),Chi phí đầu tư vùng nguyên liệu dự án tại Hậu Giang (i),9.826.030.450,-,6.688.075.213,-,9826030450.0,,6688075213.0,
Chi phí xây dựng cỡ bản dở dang,Chi phí xây dựng cỡ bản dở dang,Chi phí xây dựng cỡ bản dở dang,18.685.684.827,-,138.656.596.804,-,18685684827.0,,138656596804.0,
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,-,-,10.729.275.946,-,,,10729275946.0,
Chi phí nâng cấp nhà máy Caps 3,Chi phí nâng cấp nhà máy Caps 3,Chi phí nâng cấp nhà máy Caps 3,-,-,109.224.134.375,-,,,109224134375.0,
Mua đất chưa hoàn thành thủ tục sang tên (ii),Mua đất chưa hoàn thành thủ tục sang tên (ii),Mua đất chưa hoàn thành thủ tục sang tên (ii),9.490.344.520,,9.490.344.520,,9490344520.0,,9490344520.0,
Đầu tư xây dựng nhà máy tại Hậu Giang,Đầu tư xây dựng nhà máy tại Hậu Giang,Đầu tư xây dựng nhà máy tại Hậu Giang,4.888.387.833,-,4.888.387.833,-,4888387833.0,,4888387833.0,
Các công trình khác,Các công trình khác,Các công trình khác,4.306.952.474,-,4.324.454.130,-,4306952474.0,,4324454130.0,
Cộng,Cộng,Cộng,28.511.715.277,-,145.344.672.017,-,28511715277.0,,145344672017.0,
