row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,44.860.020.346,41.853.673.182,44860020346.0,41853673182.0
Lỗ do thanh lý các khoản đầu tư tài chính,Lỗ do thanh lý các khoản đầu tư tài chính,Lỗ do thanh lý các khoản đầu tư tài chính,964.679.161,-,964679161.0,
Lãi phải trả nhà cung cấp,Lãi phải trả nhà cung cấp,Lãi phải trả nhà cung cấp,(1.768.816.232),2.470.718.589,-1768816232.0,2470718589.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,11.821.975.644,474.929.755,11821975644.0,474929755.0
Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,(7.440.363.102),(14.796.687.652),-7440363102.0,-14796687652.0
Dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,20.674.351.121,1.890.366.444,20674351121.0,1890366444.0
Chi phí tài chính cho hợp đồng hợp tác đầu tư,Chi phí tài chính cho hợp đồng hợp tác đầu tư,Chi phí tài chính cho hợp đồng hợp tác đầu tư,7.391.333.201,1.777.228.829,7391333201.0,1777228829.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,860.577.758,-,860577758.0,
Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,9.424.109.549,-,9424109549.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,765.991.270,1.301.999.043,765991270.0,1301999043.0
Cộng,Cộng,Cộng,87.553.858.716,34.972.228.190,87553858716.0,34972228190.0
