row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Tại ngày đầu kỳ,Tại ngày đầu kỳ,Tại ngày đầu kỳ,187.702.147.224,169.217.137.698,187702147224.0,169217137698.0
Số tăng trong kỳ,Số tăng trong kỳ,Số tăng trong kỳ,-,42.801.919.499,,42801919499.0
Số phân bổ trong kỳ,Số phân bổ trong kỳ,Số phân bổ trong kỳ,(24.291.092.638),(24.316.909.973),-24291092638.0,-24316909973.0
Giảm khác,Giảm khác,Giảm khác,(3.825.000.039),-,-3825000039.0,
Tại ngày cuối kỳ,Tại ngày cuối kỳ,Tại ngày cuối kỳ,159.586.054.547,187.702.147.224,159586054547.0,187702147224.0
