row_label_raw,row_label_full,col_0,31/12/2022 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,31/12/2022 > Dự phòng VND,31/12/2022 > Giá trị ghi sổ VND,1/1/2022 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,1/1/2022 > Dự phòng VND,1/1/2022 > Giá trị ghi sổ VND,numeric__31/12/2022 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__31/12/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị ghi sổ VND,numeric__1/1/2022 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__1/1/2022 > Dự phòng VND,numeric__1/1/2022 > Giá trị ghi sổ VND
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),2.187.829.955.465,(75.707.513.102),2.112.122.442.363,2.010.071.605.619,(75.707.513.102),1.934.364.092.517,2187829955465.0,-75707513102.0,2112122442363.0,2010071605619.0,-75707513102.0,1934364092517.0
Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),434.314.271.916,(334.421.332.522),99.892.939.394,434.314.271.916,(333.984.369.922),100.329.901.994,434314271916.0,-334421332522.0,99892939394.0,434314271916.0,-333984369922.0,100329901994.0
,,,2.622.144.227.381,(410.128.845.624),2.212.015.381.757,2.444.385.877.535,(409.691.883.024),2.034.693.994.511,2622144227381.0,-410128845624.0,2212015381757.0,2444385877535.0,-409691883024.0,2034693994511.0
