row_label_raw,row_label_full,col_0,1/1/2022VND,Số đã cán trừ trong năm VND,Phân loại lại từ thuế phải nộp VND,31/12/2022VND,numeric__1/1/2022VND,numeric__Số đã cán trừ trong năm VND,numeric__Phân loại lại từ thuế phải nộp VND,numeric__31/12/2022VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.966.919.094,(2.057.493.444),786.879.794,1.696.305.444,2966919094.0,-2057493444.0,786879794.0,1696305444.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,869.789.150,(869.789.150),640.448.151,640.448.151,869789150.0,-869789150.0,640448151.0,640448151.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,2.082.000,-,-,2.082.000,2082000.0,,,2082000.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,25.261.680.386,(4.598.325.889),-,20.663.354.497,25261680386.0,-4598325889.0,,20663354497.0
,,,29.100.470.630,(7.525.608.483),1.427.327.945,23.002.190.092,29100470630.0,-7525608483.0,1427327945.0,23002190092.0
