row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2022VND,1/1/2022VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,305.360.233.763,564.615.342.170,305360233763.0,564615342170.0
Công ty Cổ Phần Hanacans,Công ty Cổ Phần Hanacans,Công ty Cổ Phần Hanacans,304.818.946.067,90.029.997.906,304818946067.0,90029997906.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.156.100.851.761,1.745.602.328.375,2156100851761.0,1745602328375.0
,,,2.766.280.031.591,2.400.247.668.451,2766280031591.0,2400247668451.0
