row_label_raw,row_label_full,col_0,1/1/2022VND,Số phát sinh trong năm VND,Số đã nộp trong năm VND,Số đã cán trừ trong năm VND,Phân loại lại sang thuế phải thu VND,31/12/2022VND,numeric__1/1/2022VND,numeric__Số phát sinh trong năm VND,numeric__Số đã nộp trong năm VND,numeric__Số đã cán trừ trong năm VND,numeric__Phân loại lại sang thuế phải thu VND,numeric__31/12/2022VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,887.453.269.578,9.331.436.065.558,(9.210.238.225.017),-,-,1.008.651.110.119,887453269578.0,9331436065558.0,-9210238225017.0,,,1008651110119.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,356.189.433.973,1.323.982.218.726,(1.329.727.378.601),(2.057.493.444),786.879.794,349.173.660.448,356189433973.0,1323982218726.0,-1329727378601.0,-2057493444.0,786879794.0,349173660448.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,139.325.507.868,16.560.765.224.056,(2.005.793.927.020),(14.454.496.566.164),-,239.800.238.740,139325507868.0,16560765224056.0,-2005793927020.0,-14454496566164.0,,239800238740.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,27.667.407.478,97.580.257.908,(109.910.214.423),(869.789.150),640.448.151,15.108.109.964,27667407478.0,97580257908.0,-109910214423.0,-869789150.0,640448151.0,15108109964.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,2.830.076.210,(2.830.076.210),-,-,-,,2830076210.0,-2830076210.0,,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.338.943.230,253.103.946.366,(246.559.626.021),(4.598.325.889),-,8.284.937.686,6338943230.0,253103946366.0,-246559626021.0,-4598325889.0,,8284937686.0
,,,1.416.974.562.127,27.569.697.788.824,(12.905.059.447.292),(14.462.022.174.647),1.427.327.945,1.621.018.056.957,1416974562127.0,27569697788824.0,-12905059447292.0,-14462022174647.0,1427327945.0,1621018056957.0
