row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,,,,
Bán thành phẩm,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp > Bán thành phẩm,Bán thành phẩm,122.648.300,75.663.900,122648300.0,75663900.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,,
Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,,,,
Bán thành phẩm,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam > Bán thành phẩm,Bán thành phẩm,31.646.400,-,31646400.0,
Cung cấp dịch vụ,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam > Cung cấp dịch vụ,Cung cấp dịch vụ,1.743.904.000,-,1743904000.0,
Mua vật liệu bao bì,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam > Mua vật liệu bao bì,Mua vật liệu bao bì,1.429.658.932.761,900.534.430.105,1429658932761.0,900534430105.0
Mua khác,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam > Mua khác,Mua khác,3.043.137.416,169.800.000,3043137416.0,169800000.0
"S.A.S. CTAMAD Co., Ltd","S.A.S. CTAMAD Co., Ltd","S.A.S. CTAMAD Co., Ltd",,,,
Mua khác,"S.A.S. CTAMAD Co., Ltd > Mua khác",Mua khác,59.672.970,9.090.908,59672970.0,9090908.0
Công ty TNHH MM Mega Market (Việt Nam),Công ty TNHH MM Mega Market (Việt Nam),Công ty TNHH MM Mega Market (Việt Nam),,,,
Bán thành phẩm,Công ty TNHH MM Mega Market (Việt Nam) > Bán thành phẩm,Bán thành phẩm,74.658.239.269,-,74658239269.0,
Chi phí quảng cáo và khuyến mãi,Công ty TNHH MM Mega Market (Việt Nam) > Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,13.913.803.770,-,13913803770.0,
Mua hàng hóa,Công ty TNHH MM Mega Market (Việt Nam) > Mua hàng hóa,Mua hàng hóa,1.258.897.112,5.307.015.205,1258897112.0,5307015205.0
Super Brands Company Pte. Ltd.,Super Brands Company Pte. Ltd.,Super Brands Company Pte. Ltd.,,,,
Chi hộ Tập đoàn,Super Brands Company Pte. Ltd. > Chi hộ Tập đoàn,Chi hộ Tập đoàn,-,4.820.212.005,,4820212005.0
"Fraser and Neave, Limited","Fraser and Neave, Limited","Fraser and Neave, Limited",,,,
Chi hộ Tập đoàn,"Fraser and Neave, Limited > Chi hộ Tập đoàn",Chi hộ Tập đoàn,46.567.151,1.718.509.256,46567151.0,1718509256.0
InterBev (Singapore) Limited,InterBev (Singapore) Limited,InterBev (Singapore) Limited,,,,
Bán hàng hóa,InterBev (Singapore) Limited > Bán hàng hóa,Bán hàng hóa,-,274.522.020,,274522020.0
"Thipchalothorn Co., Ltd.","Thipchalothorn Co., Ltd.","Thipchalothorn Co., Ltd.",,,,
Bán thành phẩm,"Thipchalothorn Co., Ltd. > Bán thành phẩm",Bán thành phẩm,390.089.520,-,390089520.0,
Chi phí quảng cáo và khuyến mãi,"Thipchalothorn Co., Ltd. > Chi phí quảng cáo và khuyến mãi",Chi phí quảng cáo và khuyến mãi,125.445.992,-,125445992.0,
"Chang International Co., Ltd","Chang International Co., Ltd","Chang International Co., Ltd",,,,
Chi hộ Tập đoàn,"Chang International Co., Ltd > Chi hộ Tập đoàn",Chi hộ Tập đoàn,3.610.841.300,4.764.149.269,3610841300.0,4764149269.0
"Chang Beer Co., Ltd.","Chang Beer Co., Ltd.","Chang Beer Co., Ltd.",,,,
Chi hộ Tập đoàn,"Chang Beer Co., Ltd. > Chi hộ Tập đoàn",Chi hộ Tập đoàn,3.640.908.349,743.116.593,3640908349.0,743116593.0
F&N Global Marketing Pte. Ltd.,F&N Global Marketing Pte. Ltd.,F&N Global Marketing Pte. Ltd.,,,,
Thu nhập từ hỗ trợ bán hàng,F&N Global Marketing Pte. Ltd. > Thu nhập từ hỗ trợ bán hàng,Thu nhập từ hỗ trợ bán hàng,1.091.737.849,-,1091737849.0,
Fraser & Neave (Malaya) Sdn Bhd,Fraser & Neave (Malaya) Sdn Bhd,Fraser & Neave (Malaya) Sdn Bhd,,,,
Mua hàng hóa,Fraser & Neave (Malaya) Sdn Bhd > Mua hàng hóa,Mua hàng hóa,1.065.935.109,-,1065935109.0,
