row_label_raw,row_label_full,Tiền thuê đất phải trả Nhà nước (Thuyết minh 11(b)),31/12/2022VND > 51.602.316.000,1/1/2022VND > 51.602.316.000,numeric__31/12/2022VND > 51.602.316.000,numeric__1/1/2022VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,3.819.397.745,3.207.748.986,3819397745.0,3207748986.0
,,,55.421.713.745,54.810.064.986,55421713745.0,54810064986.0
