row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited,Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited,Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited,Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited,Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited,,
Chi hộ Tập đoàn,Công ty mẹ cấp cao nhấtThai Beverage Public Company Limited > Chi hộ Tập đoàn,Chi hộ Tập đoàn,938.472.331,6.155.192.544,938472331.0,6155192544.0
Công ty mẹ cấp trung gianBeerCo Limited,Công ty mẹ cấp trung gianBeerCo Limited,Công ty mẹ cấp trung gianBeerCo Limited,Công ty mẹ cấp trung gianBeerCo Limited,Công ty mẹ cấp trung gianBeerCo Limited,,
Chi hộ Tập đoàn,Công ty mẹ cấp trung gianBeerCo Limited > Chi hộ Tập đoàn,Chi hộ Tập đoàn,12.283.947.646,10.185.243.890,12283947646.0,10185243890.0
Công ty mẹCông ty TNHH Vietnam Beverage,Công ty mẹCông ty TNHH Vietnam Beverage,Công ty mẹCông ty TNHH Vietnam Beverage,Công ty mẹCông ty TNHH Vietnam Beverage,Công ty mẹCông ty TNHH Vietnam Beverage,,
Bán thành phẩm,Công ty mẹCông ty TNHH Vietnam Beverage > Bán thành phẩm,Bán thành phẩm,6.662.880,-,6662880.0,
Cổ tức,Công ty mẹCông ty TNHH Vietnam Beverage > Cổ tức,Cổ tức,1.718.212.935.000,1.202.749.054.500,1718212935000.0,1202749054500.0
Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa,,
Bán nguyên vật liệu,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa > Bán nguyên vật liệu,Bán nguyên vật liệu,277.210.617.190,221.117.524.072,277210617190.0,221117524072.0
Cung cấp dịch vụ,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa > Cung cấp dịch vụ,Cung cấp dịch vụ,50.400.000,-,50400000.0,
Bán thành phẩm,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa > Bán thành phẩm,Bán thành phẩm,94.473.400,102.931.600,94473400.0,102931600.0
Mua hàng hóa,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa > Mua hàng hóa,Mua hàng hóa,687.039.271.270,652.161.376.737,687039271270.0,652161376737.0
Mua khác,Công ty liên kết và cơ sở kinh doanh đồng kiểm soátCông ty Cổ phần Bia Sài Gòn - Khánh Hòa > Mua khác,Mua khác,115.579.743,-,115579743.0,
Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,426.200.166.761,254.845.958.852,426200166761.0,254845958852.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Cung cấp dịch vụ,Cung cấp dịch vụ,160.968.241,219.121.318,160968241.0,219121318.0
Bán công cụ và dụng cụ,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Bán công cụ và dụng cụ,Bán công cụ và dụng cụ,4.198.000,7.600.000,4198000.0,7600000.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua hàng hóa,Mua hàng hóa,1.134.943.493.990,775.724.723.429,1134943493990.0,775724723429.0
Mua vật liệu bao bì,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua vật liệu bao bì,Mua vật liệu bao bì,99.246.875,-,99246875.0,
Mua khác,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua khác,Mua khác,53.541.966,28.156.800,53541966.0,28156800.0
Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Bán nguyên vật liệu,Bán nguyên vật liệu,273.511.135.232,212.467.158.527,273511135232.0,212467158527.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Cung cấp dịch vụ,Cung cấp dịch vụ,47.600.000,-,47600000.0,
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Mua hàng hóa,Mua hàng hóa,656.439.445.070,645.412.261.719,656439445070.0,645412261719.0
Mua khác,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Mua khác,Mua khác,95.461.677,-,95461677.0,
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Cổ tức đã nhận,Cổ tức đã nhận,6.347.700.000,6.347.700.000,6347700000.0,6347700000.0
