row_label_raw,row_label_full,col_0,2015,2014(Trình bày lại),numeric__2015,numeric__2014(Trình bày lại)
,,,VND,VND,,
Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,621.262.070.699,(2.406.580.235.012),621262070699.0,-2406580235012.0
Số bình quân gia quyền của cổ phiếu phổ thông đề tính lãi trên cổ phiếu suy giảm,Số bình quân gia quyền của cổ phiếu phổ thông đề tính lãi trên cổ phiếu suy giảm,Số bình quân gia quyền của cổ phiếu phổ thông đề tính lãi trên cổ phiếu suy giảm,299.999.999,299.999.999,299999999.0,299999999.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,2.071,(8.022),2071.0,-8022.0
