row_label_raw,row_label_full,Tên chỉ tiêu,Mã số,31/12/2014,numeric__Mã số,numeric__31/12/2014
II. Vốn chủ sở hữu,II. Vốn chủ sở hữu,II. Vốn chủ sở hữu,,,,
1. Vốn điều lệ,II. Vốn chủ sở hữu > 1. Vốn điều lệ,1. Vốn điều lệ,411,3.000.000.000.000,411.0,3000000000000.0
2. Quỹ đầu tư phát triển,II. Vốn chủ sở hữu > 2. Quỹ đầu tư phát triển,2. Quỹ đầu tư phát triển,417,65.147.124.677,417.0,65147124677.0
3. Quỹ dự phòng tài chính,II. Vốn chủ sở hữu > 3. Quỹ dự phòng tài chính,3. Quỹ dự phòng tài chính,418,42.819.047.565,418.0,42819047565.0
4. Quỹ khác thuộc vốn chủ sở hữu,II. Vốn chủ sở hữu > 4. Quỹ khác thuộc vốn chủ sở hữu,4. Quỹ khác thuộc vốn chủ sở hữu,419,15.577.804.230,419.0,15577804230.0
5. (Lỗ) lũy kế,II. Vốn chủ sở hữu > 5. (Lỗ) lũy kế,5. (Lỗ) lũy kế,420,(2.214.474.434.986),420.0,-2214474434986.0
6. Lợi ích cổ đông thiểu số,II. Vốn chủ sở hữu > 6. Lợi ích cổ đông thiểu số,6. Lợi ích cổ đông thiểu số,439,685.436.131.853,439.0,685436131853.0
