row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014(Trình bày lại)VND,numeric__31/12/2015VND,numeric__31/12/2014(Trình bày lại)VND
Công ty Cổ phần Chứng khoán Đại Dương,Công ty Cổ phần Chứng khoán Đại Dương,Công ty Cổ phần Chứng khoán Đại Dương,215.150.387.586,233.543.831.688,215150387586.0,233543831688.0
Công ty Cổ phần Đầu tư BỘT Hà Nội - Bắc Giáng,Công ty Cổ phần Đầu tư BỘT Hà Nội - Bắc Giáng,Công ty Cổ phần Đầu tư BỘT Hà Nội - Bắc Giáng,104.228.000.000,67.471.212.946,104228000000.0,67471212946.0
Công ty Cổ phần Du lịch Dầu khí Phương Đông,Công ty Cổ phần Du lịch Dầu khí Phương Đông,Công ty Cổ phần Du lịch Dầu khí Phương Đông,-,92.800.000.000,,92800000000.0
,,,319.378.387.586,393.815.044.634,319378387586.0,393815044634.0
