row_label_raw,row_label_full,CHỈ TIÊU,Mã số,2015,2014(Trình bày lại),numeric__Mã số,numeric__2015,numeric__2014(Trình bày lại)
III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
1. Tiền thu từ di vay,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ di vay,1. Tiền thu từ di vay,33,-,1.054.288.451.674,33.0,,1054288451674.0
2. Tiền trả nợ gốc vay,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(52.703.256.306),(2.683.975.361.619),34.0,-52703256306.0,-2683975361619.0
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,-,(11.227.562.628),36.0,,-11227562628.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(52.703.256.306),(1.640.914.472.573),40.0,-52703256306.0,-1640914472573.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,670.229.751,(208.870.066.507),50.0,670229751.0,-208870066507.0
Tiền và tương đương tiền đầu năm,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,238.779.912.156,447.649.978.663,60.0,238779912156.0,447649978663.0
Tiền và tương đương tiền cuối năm(70=50+60),III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm(70=50+60),Tiền và tương đương tiền cuối năm(70=50+60),70,239.450.141.907,238.779.912.156,70.0,239450141907.0,238779912156.0
