row_label_raw,row_label_full,1. Người mua trả tiền trước dài hạn,332,23,101.672.849.093,col_4,numeric__332,numeric__23,numeric__101.672.849.093,numeric__col_4
2. Doanh thu chưa thực hiện dài hạn,2. Doanh thu chưa thực hiện dài hạn,2. Doanh thu chưa thực hiện dài hạn,336,25,322.733.574.011,441.169.087.078,336.0,25.0,322733574011.0,441169087078.0
3. Phải trả dài hạn khác,3. Phải trả dài hạn khác,3. Phải trả dài hạn khác,337,26,750.692.963.040,2.662.879.763.900,337.0,26.0,750692963040.0,2662879763900.0
4. Vay và nợ thuê tài chính dài hạn,4. Vay và nợ thuê tài chính dài hạn,4. Vay và nợ thuê tài chính dài hạn,338,28,575.477.972.129,629.654.914.932,338.0,28.0,575477972129.0,629654914932.0
5. Thuế thu nhập hoãn lại phải trả,5. Thuế thu nhập hoãn lại phải trả,5. Thuế thu nhập hoãn lại phải trả,341,21,73.433.394.738,68.100.836.993,341.0,21.0,73433394738.0,68100836993.0
6. Dự phòng phải trả dài hạn,6. Dự phòng phải trả dài hạn,6. Dự phòng phải trả dài hạn,342,,890.662.837,900.554.975,342.0,,890662837.0,900554975.0
