row_label_raw,row_label_full,1. Phải trả người bán ngắn hạn,311,col_2,68.273.624.946,143.463.910.224,numeric__311,numeric__col_2,numeric__68.273.624.946,numeric__143.463.910.224
2. Người mua trả tiến trước ngắn hạn,2. Người mua trả tiến trước ngắn hạn,2. Người mua trả tiến trước ngắn hạn,312,23,497.759.042.272,561.533.532.980,312.0,23.0,497759042272.0,561533532980.0
3. Thuế và các khoản phải nộp Nhà nước,3. Thuế và các khoản phải nộp Nhà nước,3. Thuế và các khoản phải nộp Nhà nước,313,,152.276.978.352,153.265.583.797,313.0,,152276978352.0,153265583797.0
4. Phải trả người lao động,4. Phải trả người lao động,4. Phải trả người lao động,314,,12.632.387.456,17.464.247.434,314.0,,12632387456.0,17464247434.0
5. Chỉ phí phải trả ngắn hạn,5. Chỉ phí phải trả ngắn hạn,5. Chỉ phí phải trả ngắn hạn,315,24,294.656.902.363,188.710.654.091,315.0,24.0,294656902363.0,188710654091.0
6. Doanh thu chưa thực hiện ngắn hạn,6. Doanh thu chưa thực hiện ngắn hạn,6. Doanh thu chưa thực hiện ngắn hạn,318,25,14.526.538.226,12.603.587.893,318.0,25.0,14526538226.0,12603587893.0
7. Phải trả ngắn hạn khác,7. Phải trả ngắn hạn khác,7. Phải trả ngắn hạn khác,319,26,1.004.346.429.725,1.722.289.844.275,319.0,26.0,1004346429725.0,1722289844275.0
8. Vay và nợ thuê tài chính ngắn hạn,8. Vay và nợ thuê tài chính ngắn hạn,8. Vay và nợ thuê tài chính ngắn hạn,320,27,1.006.484.456.582,1.005.010.770.085,320.0,27.0,1006484456582.0,1005010770085.0
"9. Quỹ khen thưởng, phúc lợi","9. Quỹ khen thưởng, phúc lợi","9. Quỹ khen thưởng, phúc lợi",322,,5.972.900.506,5.923.773.571,322.0,,5972900506.0,5923773571.0
