row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014(Trình bày lại)VND,numeric__31/12/2015VND,numeric__31/12/2014(Trình bày lại)VND
Tổng tài sản,Tổng tài sản,Tổng tài sản,2.935.370.213.465,1.199.652.402.333,2935370213465.0,1199652402333.0
Tổng công nợ,Tổng công nợ,Tổng công nợ,1.938.686.947.569,229.278.952.587,1938686947569.0,229278952587.0
Tải sản thuần,Tải sản thuần,Tải sản thuần,996.683.265.896,970.373.449.746,996683265896.0,970373449746.0
Phần tài sản thuần Công ty đầu tư vào công ty liên kết,Phần tài sản thuần Công ty đầu tư vào công ty liên kết,Phần tài sản thuần Công ty đầu tư vào công ty liên kết,319.378.387.586,393.815.044.634,319378387586.0,393815044634.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,319.378.387.586,393.815.044.634,319378387586.0,393815044634.0
