row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
Các khoản vay,Các khoản vay,Các khoản vay,1.581.962.428.711,1.634.665.685.017,1581962428711.0,1634665685017.0
Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,239.450.141.907,238.779.912.156,239450141907.0,238779912156.0
Nợ thuần,Nợ thuần,Nợ thuần,1.342.512.286.804,1.395.885.772.861,1342512286804.0,1395885772861.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,2.038.278.815.139,1.304.906.725.159,2038278815139.0,1304906725159.0
Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,"0,66","1,07",0.66,1.07
