row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
a. Ngẫu hạn,a. Ngẫu hạn,a. Ngẫu hạn,a. Ngẫu hạn,a. Ngẫu hạn,,
Doanh thu nhận trước cho thuê tài sản,a. Ngẫu hạn > Doanh thu nhận trước cho thuê tài sản,Doanh thu nhận trước cho thuê tài sản,14.526.538.226,12.603.587.893,14526538226.0,12603587893.0
,,,14.526.538.226,12.603.587.893,14526538226.0,12603587893.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,,
Công ty Cổ phần Bán lẻ và Quản lý Bất động sản Đại Dương (i),b. Dải hạn > Công ty Cổ phần Bán lẻ và Quản lý Bất động sản Đại Dương (i),Công ty Cổ phần Bán lẻ và Quản lý Bất động sản Đại Dương (i),238.230.569.221,243.754.484.281,238230569221.0,243754484281.0
Công ty Cổ phần Đầu tư Phát triển Phú Nguyên (ii),b. Dải hạn > Công ty Cổ phần Đầu tư Phát triển Phú Nguyên (ii),Công ty Cổ phần Đầu tư Phát triển Phú Nguyên (ii),83.507.727.290,85.749.545.462,83507727290.0,85749545462.0
Khác,b. Dải hạn > Khác,Khác,995.277.500,111.665.057.335,995277500.0,111665057335.0
,,,322.733.574.011,441.169.087.078,322733574011.0,441169087078.0
