row_label_raw,row_label_full,col_0,2015,2014(Trình bày lại),numeric__2015,numeric__2014(Trình bày lại)
,,,VND,VND,,
Giá vốn của hàng hóa đã cung cấp,Giá vốn của hàng hóa đã cung cấp,Giá vốn của hàng hóa đã cung cấp,213.004.694.585,1.149.165.844.915,213004694585.0,1149165844915.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,64.489.085.778,126.353.593.211,64489085778.0,126353593211.0
Giá vốn hoạt động chuyển nhượng bất động sản,Giá vốn hoạt động chuyển nhượng bất động sản,Giá vốn hoạt động chuyển nhượng bất động sản,58.558.874.878,684.071.656.544,58558874878.0,684071656544.0
Giá vốn hoạt động xây dựng,Giá vốn hoạt động xây dựng,Giá vốn hoạt động xây dựng,8.958.786.779,13.895.886.226,8958786779.0,13895886226.0
Giá vốn kinh doanh khách sạn,Giá vốn kinh doanh khách sạn,Giá vốn kinh doanh khách sạn,163.369.967.397,193.981.135.726,163369967397.0,193981135726.0
Giá vốn hoạt động kinh doanh chứng khoán,Giá vốn hoạt động kinh doanh chứng khoán,Giá vốn hoạt động kinh doanh chứng khoán,-,96.312.950.121,,96312950121.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,9.100.623.264,18.513.769.364,9100623264.0,18513769364.0
,,,517.482.032.681,2.282.294.836.107,517482032681.0,2282294836107.0
