row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014(Trình bày lại)VND,numeric__31/12/2015VND,numeric__31/12/2014(Trình bày lại)VND
Lãi vay trích trước,Lãi vay trích trước,Lãi vay trích trước,265.496.100.992,156.357.753.848,265496100992.0,156357753848.0
Trích trước giá vốn hợp đồng xây dựng,Trích trước giá vốn hợp đồng xây dựng,Trích trước giá vốn hợp đồng xây dựng,7.636.227.040,7.636.227.040,7636227040.0,7636227040.0
Các khoản trích trước khác,Các khoản trích trước khác,Các khoản trích trước khác,21.524.574.331,24.716.673.203,21524574331.0,24716673203.0
,,,294.656.902.363,188.710.654.091,294656902363.0,188710654091.0
