row_label_raw,row_label_full,col_0,col_1,31/12/2018VND,col_3,01/01/2018VND,numeric__col_1,numeric__31/12/2018VND,numeric__col_3,numeric__01/01/2018VND
+ Vàng miếng SJC tại quỹ,+ Vàng miếng SJC tại quỹ,+ Vàng miếng SJC tại quỹ,4 miếng,14.560.000,4 miếng,14.468.000,,14560000.0,,14468000.0
Cộng,Cộng,Cộng,,14.560.000,,14.468.000,,14560000.0,,14468000.0
