row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,31/12/2018_2,31/12/2018_3,01/01/2018,01/01/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__31/12/2018_2,numeric__31/12/2018_3,numeric__01/01/2018,numeric__01/01/2018_1
,,,Tỷ lệ sở hữu,Tỷ lệ quyền biểu quyết,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,,,
Đầu tư vào Công ty con- Công ty TNHH MTV Thương mạiThành Phát,Đầu tư vào Công ty con- Công ty TNHH MTV Thương mạiThành Phát,Đầu tư vào Công ty con- Công ty TNHH MTV Thương mạiThành Phát,100%,100%,800.000.000.000,-,6.000.000.000,-,1.0,1.0,800000000000.0,,6000000000.0,
Cộng,Cộng,Cộng,,,800.000.000.000,-,6.000.000.000,-,,,800000000000.0,,6000000000.0,
