row_label_raw,row_label_full,Công ty TNHH MM Mega Market (Việt Nam),31/12/2018 > 1.926.205.632,01/01/2018 > 1.258.023.825,numeric__31/12/2018 > 1.926.205.632,numeric__01/01/2018 > 1.258.023.825
Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,910.030.002,2.551.481.917,910030002.0,2551481917.0
Siêu thị Big C,Siêu thị Big C,Siêu thị Big C,1.667.483.387,2.920.411.625,1667483387.0,2920411625.0
Tập Đoàn Điện Lực Việt Nam,Tập Đoàn Điện Lực Việt Nam,Tập Đoàn Điện Lực Việt Nam,15.675.867.540,-,15675867540.0,
Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,33.000.000.000,-,33000000000.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,32.497.227.699,14.840.750.770,32497227699.0,14840750770.0
Cộng,Cộng,Cộng,85.676.814.260,21.570.668.137,85676814260.0,21570668137.0
