row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2018 > 2.052.821.517.470 > 1.324.561.338.404,Năm 2017 > 2.160.803.845.889 > 1.064.384.595.081,numeric__Năm 2018 > 2.052.821.517.470 > 1.324.561.338.404,numeric__Năm 2017 > 2.160.803.845.889 > 1.064.384.595.081
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,973.972.595.890,1.172.366.923.500,973972595890.0,1172366923500.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,681.397.986.890,928.553.869.500,681397986890.0,928553869500.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,51.339.935.636,70.494.000.000,51339935636.0,70494000000.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",20.535.974.254,14.099.000.000,20535974254.0,14099000000.0
+ Trả cố tức bằng tiền,+ Trả cố tức bằng tiền,+ Trả cố tức bằng tiền,121.906.527.000,281.324.059.500,121906527000.0,281324059500.0
+ Trả cố tức bằng cố phiếu,+ Trả cố tức bằng cố phiếu,+ Trả cố tức bằng cố phiếu,487.615.550.000,562.636.810.000,487615550000.0,562636810000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,292.574.609.000,243.813.054.000,292574609000.0,243813054000.0
+ Trả cố tức bằng tiền,+ Trả cố tức bằng tiền,+ Trả cố tức bằng tiền,292.574.609.000,243.813.054.000,292574609000.0,243813054000.0
Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,2.403.410.259.984,2.052.821.517.470,2403410259984.0,2052821517470.0
