row_label_raw,row_label_full,col_0,31/12/2018,01/01/2018,numeric__31/12/2018,numeric__01/01/2018
Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,369.114.373,5.935.713.480,369114373.0,5935713480.0
Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,-,67.352.894,,67352894.0
Công ty CP XD & TM 127,Công ty CP XD & TM 127,Công ty CP XD & TM 127,-,50.503.991,,50503991.0
DNTN TM Minh Chiều,DNTN TM Minh Chiều,DNTN TM Minh Chiều,108.907.083,10.480.397,108907083.0,10480397.0
Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,107.258.356,858.386.000,107258356.0,858386000.0
Công ty TNHH TM & DV Hưng Oanh,Công ty TNHH TM & DV Hưng Oanh,Công ty TNHH TM & DV Hưng Oanh,59.704.293,666.524.092,59704293.0,666524092.0
Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,81.398.955,91.564.098,81398955.0,91564098.0
Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,-,12.013.234,,12013234.0
Công ty TNHH Dũng Loan,Công ty TNHH Dũng Loan,Công ty TNHH Dũng Loan,78.659.398,284.633.686,78659398.0,284633686.0
Công ty TNHH MTV Thương mại Thành Phát,Công ty TNHH MTV Thương mại Thành Phát,Công ty TNHH MTV Thương mại Thành Phát,18.550.000.000,-,18550000000.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,17.698.121.251,29.688.434.497,17698121251.0,29688434497.0
Cộng,Cộng,Cộng,37.053.163.709,37.665.606.369,37053163709.0,37665606369.0
