row_label_raw,row_label_full,2018 > Thuế giá trị gia tăng,Số dưđầu nămTriệu VND > 562,Phát sinh trong năm > Số phải nộpTriệu VND > 5.385,Phát sinh trong năm > Số đã nộpTriệu VND > (5.555),Số durcuối nămTriệu VND > 392,numeric__Số dưđầu nămTriệu VND > 562,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 5.385,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > (5.555),numeric__Số durcuối nămTriệu VND > 392
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,16.307,44.207,(51.935),8.579,16307.0,44207.0,-51935.0,8579.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.060,12.195,(11.837),2.418,2060.0,12195.0,-11837.0,2418.0
,,,18.929,61.787,(69.327),11.389,18929.0,61787.0,-69327.0,11389.0
2017,2017,2017,Số durđầu nămTriệu VND,Phát sinh trong năm,Phát sinh trong năm,Số durcuối nămTriệu VND,,,,
2017,2017,2017,Số durđầu nămTriệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,Số durcuối nămTriệu VND,,,,
Thuế giá trị gia tăng,2017 > Thuế giá trị gia tăng,Thuế giá trị gia tăng,228,3.854,(3.520),562,228.0,3854.0,-3520.0,562.0
Thuế thu nhập doanh nghiệp,2017 > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,22.813,46.990,(53.496),16.307,22813.0,46990.0,-53496.0,16307.0
Thuế thu nhập cá nhân,2017 > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.900,10.191,(10.031),2.060,1900.0,10191.0,-10031.0,2060.0
,,,24.941,61.035,(67.047),18.929,24941.0,61035.0,-67047.0,18929.0
