row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Lãi từ thanh lý tài sản cố định,Thu nhập khác > Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,8.634,9.821,8634.0,9821.0
Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,Thu nhập khác > Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,11.121,5.309,11121.0,5309.0
Thu từ các khoản nợ đã bán cho VAMC,Thu nhập khác > Thu từ các khoản nợ đã bán cho VAMC,Thu từ các khoản nợ đã bán cho VAMC,11.915,18.256,11915.0,18256.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,8.795,4.626,8795.0,4626.0
,,,40.465,38.012,40465.0,38012.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí cho hoạt động công tác xã hội,Chi phí khác > Chi phí cho hoạt động công tác xã hội,Chi phí cho hoạt động công tác xã hội,(5.685),(12.901),-5685.0,-12901.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(3.147),(2.876),-3147.0,-2876.0
,,,(8.832),(15.777),-8832.0,-15777.0
Lãi thuần từ hoạt động khác,Chi phí khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,31.633,22.235,31633.0,22235.0
