row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",7.469.464,5.828.269,7469464.0,5828269.0
"Nông nghiệp, lâm nghiệp và thuỷ sản","Nông nghiệp, lâm nghiệp và thuỷ sản","Nông nghiệp, lâm nghiệp và thuỷ sản",6.220.714,5.319.804,6220714.0,5319804.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,5.042.922,4.260.648,5042922.0,4260648.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,3.731.623,2.489.589,3731623.0,2489589.0
Hoạt động đầu tư,Hoạt động đầu tư,Hoạt động đầu tư,2.174.138,2.661.241,2174138.0,2661241.0
"Bản buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ","Bản buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ","Bản buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ",2.172.107,2.095.745,2172107.0,2095745.0
Xây dựng,Xây dựng,Xây dựng,1.321.688,996.083,1321688.0,996083.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,496.371,215.068,496371.0,215068.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",320.565,298.329,320565.0,298329.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,318.310,350.044,318310.0,350044.0
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,135.111,145.703,135111.0,145703.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,49.796,2.457,49796.0,2457.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,12.782,2.971,12782.0,2971.0
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí",2.245,9.309,2245.0,9309.0
"Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải",1.600,1.575,1600.0,1575.0
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",1.434,7.404,1434.0,7404.0
Khai khoáng,Khai khoáng,Khai khoáng,1.010,1.150,1010.0,1150.0
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,114,114,114.0,114.0
,,,29.471.994,24.685.503,29471994.0,24685503.0
