row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2023 VND,2022 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2023 VND,numeric__2022 VND
Công ty TNHH Liên doanh Thực phẩm và Đồ uống Vibev,Công ty TNHH Liên doanh Thực phẩm và Đồ uống Vibev,Công ty TNHH Liên doanh Thực phẩm và Đồ uống Vibev,Công ty con,Mua hàng hóaBán tài sản,-,1.551.261.8491.500.000.000,,,,1.55126184915e+19
Tổng Công Ty Chăn Nuôi Việt Nam - CTCP,Tổng Công Ty Chăn Nuôi Việt Nam - CTCP,Tổng Công Ty Chăn Nuôi Việt Nam - CTCP,Công ty con,Góp vốnCổ tức được chia,410.156.250.00070.312.500.000,-70.312.500.000,,,4.101562500007031e+22,-70312500000.0
Công ty TNHH Chăn nuôi Việt Nhật,Công ty TNHH Chăn nuôi Việt Nhật,Công ty TNHH Chăn nuôi Việt Nhật,Công ty con,"Thu nhập khácMua dịch vụKý quỹ, ký cược",32.842.500-326.827.056,-144.819.428123.288.000,,,,-1.44819428123288e+17
Miraka Holdings Limited,Miraka Holdings Limited,Miraka Holdings Limited,Công ty liên kết,Mua hàng hóa,229.220.379.225,231.425.301.017,,,229220379225.0,231425301017.0
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa vàThu nhập khácCổ tức được chia,285.921.912.107120.834.0001.300.000.000,471.997.298.179--,,,2.8592191210712085e+30,
Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty liên kết,Mua hàng hóa và dịch vụMua cổ phiếuCổ tức được chia,33.001.762.718-9.270.000.000,37.370.417.79630.900.000.00012.360.000.000,,,,3.7370417796309e+32
"Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.",Công ty liên doanh,Góp vốnThu nhập khác,35.769.832.735210.511.364,12.275.000.000--,,,3.5769832735210512e+19,
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Cổ đông,Cổ tức,2.219.805.975.900,2.897.034.917.700,,,2219805975900.0,2897034917700.0
