row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
"Angkor Dairy Products Co., Ltd.","Các công ty con > Angkor Dairy Products Co., Ltd.","Angkor Dairy Products Co., Ltd.",72.380.366.847,84.465.018.006,72380366847.0,84465018006.0
Driftwood Dairy Holding Corporation,Các công ty con > Driftwood Dairy Holding Corporation,Driftwood Dairy Holding Corporation,6.661.886.112,4.265.987.913,6661886112.0,4265987913.0
Công ty Cổ phần Giống Bò sữa Mộc Châu,Các công ty con > Công ty Cổ phần Giống Bò sữa Mộc Châu,Công ty Cổ phần Giống Bò sữa Mộc Châu,4.237.396.194,768.894.576,4237396194.0,768894576.0
Công ty TNHH Một Thành viên Bò Sữa Việt Nam,Các công ty con > Công ty TNHH Một Thành viên Bò Sữa Việt Nam,Công ty TNHH Một Thành viên Bò Sữa Việt Nam,717.044.520,24.133.600,717044520.0,24133600.0
Công ty TNHH Một Thành viên Bò Sữa Thống NhấtThanh Hóa,Các công ty con > Công ty TNHH Một Thành viên Bò Sữa Thống NhấtThanh Hóa,Công ty TNHH Một Thành viên Bò Sữa Thống NhấtThanh Hóa,16.181.832,60.259.183,16181832.0,60259183.0
Công ty TNHH Liên doanh Thực phẩm và Đồ uốngVibev,Các công ty con > Công ty TNHH Liên doanh Thực phẩm và Đồ uốngVibev,Công ty TNHH Liên doanh Thực phẩm và Đồ uốngVibev,-,1.907.785,,1907785.0
Công Ty TNHH Chăn nuôi Việt Nhật,Các công ty con > Công Ty TNHH Chăn nuôi Việt Nhật,Công Ty TNHH Chăn nuôi Việt Nhật,-,135.616.800,,135616800.0
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
"Del Monte - Vinamilk Dairy Philippines, Inc.","Công ty liên doanh, liên kết > Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.",16.869.959.176,17.188.093.712,16869959176.0,17188093712.0
Công ty Cổ phần APIS,"Công ty liên doanh, liên kết > Công ty Cổ phần APIS",Công ty Cổ phần APIS,199.932.160,138.433.666,199932160.0,138433666.0
