row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,49.787.821.885.749,49.869.252.389.200,1.0,,49787821885749.0,49869252389200.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,VI.1,39.509.870.272,73.839.902.301,2.0,,39509870272.0,73839902301.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,VI.1,49.748.312.015.477,49.795.412.486.899,10.0,,49748312015477.0,49795412486899.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,VI.2,27.670.140.028.521,27.909.144.765.418,11.0,,27670140028521.0,27909144765418.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),20,,22.078.171.986.956,21.886.267.721.481,20.0,,22078171986956.0,21886267721481.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,VI.3,1.564.632.266.590,1.443.129.938.701,21.0,,1564632266590.0,1443129938701.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,VI.4,500.569.105.963,636.558.977.965,22.0,,500569105963.0,636558977965.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,319.960.906.546,149.625.184.839,23.0,,319960906546.0,149625184839.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,VI.5,11.749.902.501.101,11.229.692.142.113,25.0,,11749902501101.0,11229692142113.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,VI.6,971.093.660.676,859.560.797.485,26.0,,971093660676.0,859560797485.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,10.421.238.985.806,10.603.585.742.619,30.0,,10421238985806.0,10603585742619.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,VI.7,146.121.613.262,231.016.368.808,31.0,,146121613262.0,231016368808.0
Chi phí khác,Chi phí khác,Chi phí khác,32,VI.8,23.815.069.714,100.977.091.808,32.0,,23815069714.0,100977091808.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,122.306.543.548,130.039.277.000,40.0,,122306543548.0,130039277000.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,10.543.545.529.354,10.733.625.019.619,50.0,,10543545529354.0,10733625019619.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,VI.10,1.810.363.849.173,1.868.792.037.591,51.0,,1810363849173.0,1868792037591.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,VI.10,22.735.939.958,(7.837.682.550),52.0,,22735939958.0,-7837682550.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,8.710.445.740.223,8.872.670.664.578,60.0,,8710445740223.0,8872670664578.0
