row_label_raw,row_label_full,"Trái phiếu thường, đáo hạn sau 12 tháng",31/12/2020VND > 18.100.000.000.000,1/1/2020VND > 1.500.000.000.000,numeric__31/12/2020VND > 18.100.000.000.000,numeric__1/1/2020VND > 1.500.000.000.000
Chi phí phát hành trái phiếu chưa được phân bổ,Chi phí phát hành trái phiếu chưa được phân bổ,Chi phí phát hành trái phiếu chưa được phân bổ,(429.301.875.082),(15.323.335.423),-429301875082.0,-15323335423.0
,,,17.670.698.124.918,1.484.676.664.577,17670698124918.0,1484676664577.0
