row_label_raw,row_label_full,col_0,Số lượng,Giá gốc VND,Dự phòng giảm giá VND,numeric__Số lượng,numeric__Giá gốc VND,numeric__Dự phòng giảm giá VND
"Trái phiếu của Công ty Cổ phần Masan High-Tech Materials (trước đây là Công ty Cổ phần Tài nguyên Masan), một công ty con sở hữu gián tiếp (“MHT”)","Trái phiếu của Công ty Cổ phần Masan High-Tech Materials (trước đây là Công ty Cổ phần Tài nguyên Masan), một công ty con sở hữu gián tiếp (“MHT”)","Trái phiếu của Công ty Cổ phần Masan High-Tech Materials (trước đây là Công ty Cổ phần Tài nguyên Masan), một công ty con sở hữu gián tiếp (“MHT”)",7.500.000,750.000.000.000,-,7500000.0,750000000000.0,
"Trái phiếu của Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp (“NPM”)","Trái phiếu của Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp (“NPM”)","Trái phiếu của Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp (“NPM”)",5.000.000,500.000.000.000,-,5000000.0,500000000000.0,
Các trái phiếu khác,Các trái phiếu khác,Các trái phiếu khác,32.153,321.530.000.000,-,32153.0,321530000000.0,
,,,,1.571.530.000.000,-,,1571530000000.0,
