row_label_raw,row_label_full,col_0,2020,2020_1,2019,2019_1,numeric__2020,numeric__2020_1,numeric__2019,numeric__2019_1
,,,%,VND,%,VND,,,,
(Lỗ)/lợi nhuận kế toán trước thuế,(Lỗ)/lợi nhuận kế toán trước thuế,(Lỗ)/lợi nhuận kế toán trước thuế,100%,(1.322.785.316.592),100%,1.350.023.708.882,1.0,-1322785316592.0,1.0,1350023708882.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,20%,(264.557.063.318),20%,270.004.741.776,0.2,-264557063318.0,0.2,270004741776.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,0%,-,(20%),(264.000.000.000),0.0,,,-264000000000.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,0%,345.116.459,-,2.501.351.159,0.0,345116459.0,,2501351159.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,(20%),264.211.946.859,-,(662.391.336),,264211946859.0,,-662391336.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,-,-,-,(7.843.701.599),,,,-7843701599.0
,,,-,-,-,-,,,,
