row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023%/năm,Ngày 31 tháng 12năm 2022%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2022%/năm
Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,,,,
Từ 12 tháng đến dưới 5 năm,Chứng chỉ tiền gửi bằng VND > Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,"5,70 - 8,00","10,90",,10.9
Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,,,,
Từ 12 tháng đến dưới 5 năm,Trái phiếu thường bằng VND > Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,"4,40 - 7,00","4,16",,4.16
Từ 5 năm trở lên,Trái phiếu thường bằng VND > Từ 5 năm trở lên,Từ 5 năm trở lên,"8,50","8,50",8.5,8.5
