row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,-,7.875,7.875,,7875.0,7875.0
Số hoàn nhập trong năm,Số hoàn nhập trong năm,Số hoàn nhập trong năm,-,(637),(637),,-637.0,-637.0
Số cuối năm,Số cuối năm,Số cuối năm,-,7.238,7.238,,7238.0,7238.0
