row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.5,(247.824),(42.289),135.0,-247824.0,-42289.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",,58.791,116.936,,58791.0,116936.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14,58.791,116.936,14.0,58791.0,116936.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,1.084.198,1.074.384,,1084198.0,1074384.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,561.529,583.336,151.0,561529.0,583336.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.274.387,1.243.279,,1274387.0,1243279.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(712.858),(659.943),,-712858.0,-659943.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.2,522.669,491.048,152.0,522669.0,491048.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,869.407,800.899,,869407.0,800899.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(346.738),(309.851),,-346738.0,-309851.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,16,66.242,67.488,16.0,66242.0,67488.0
Nguyên giá bất động sản đầu tư,TÀI SẢN > Nguyên giá bất động sản đầu tư,Nguyên giá bất động sản đầu tư,,74.030,74.030,,74030.0,74030.0
Hao mòn bất động sản đầu tư,TÀI SẢN > Hao mòn bất động sản đầu tư,Hao mòn bất động sản đầu tư,,(7.788),(6.542),,-7788.0,-6542.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,3.786.080,5.168.338,,3786080.0,5168338.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,17.1,1.284.953,3.061.716,171.0,1284953.0,3061716.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",17.2,1.455.147,1.050.130,172.0,1455147.0,1050130.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,17.3,1.284.089,1.267.700,173.0,1284089.0,1267700.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,17.4,(238.109),(211.208),174.0,-238109.0,-211208.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,162.099.173,130.146.645,,162099173.0,130146645.0
