row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 211.208,Năm trướcTriệu đồng > 222.608,numeric__Năm nayTriệu đồng > 211.208,numeric__Năm trướcTriệu đồng > 222.608
Hoàn nhập dự phòng tài sản có rủi ro tín dụng,Hoàn nhập dự phòng tài sản có rủi ro tín dụng,Hoàn nhập dự phòng tài sản có rủi ro tín dụng,(283),(356),-283.0,-356.0
Trích lập/(hoàn nhập) dự phòng tài sản khác,Trích lập/(hoàn nhập) dự phòng tài sản khác,Trích lập/(hoàn nhập) dự phòng tài sản khác,27.184,(11.044),27184.0,-11044.0
Số cuối năm,Số cuối năm,Số cuối năm,238.109,211.208,238109.0,211208.0
