row_label_raw,row_label_full,Tiền thuần từ hoạt động tài chính,Tiền thuần từ hoạt động tài chính_1,-,-_1,numeric__Tiền thuần từ hoạt động tài chính_1,numeric__-,numeric__-_1
Tiền thuần trong năm,Tiền thuần trong năm,Tiền thuần trong năm,,16.479.081,1.797.758,,16479081.0,1797758.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,35,23.592.121,21.794.363,35.0,23592121.0,21794363.0
Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,35,40.071.202,23.592.121,35.0,40071202.0,23592121.0
