row_label_raw,row_label_full,col_0,Nhà cửa và quyền sử dụng đất có thời hạn Triệu đồng,Quyền sử dụng đất không thời hạn Triệu đồng,Tổng cộng Triệu đồng,numeric__Nhà cửa và quyền sử dụng đất có thời hạn Triệu đồng,numeric__Quyền sử dụng đất không thời hạn Triệu đồng,numeric__Tổng cộng Triệu đồng
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Số đầu năm và cuối năm,Nguyên giá > Số đầu năm và cuối năm,Số đầu năm và cuối năm,58.066,15.964,74.030,58066.0,15964.0,74030.0
Khấu hao và hao mòn lũy kế,Khấu hao và hao mòn lũy kế,Khấu hao và hao mòn lũy kế,Khấu hao và hao mòn lũy kế,Khấu hao và hao mòn lũy kế,Khấu hao và hao mòn lũy kế,,,
Số đầu năm,Khấu hao và hao mòn lũy kế > Số đầu năm,Số đầu năm,6.542,-,6.542,6542.0,,6542.0
Khấu hao và hao mòn trong năm,Khấu hao và hao mòn lũy kế > Khấu hao và hao mòn trong năm,Khấu hao và hao mòn trong năm,1.246,-,1.246,1246.0,,1246.0
Số cuối năm,Khấu hao và hao mòn lũy kế > Số cuối năm,Số cuối năm,7.788,-,7.788,7788.0,,7788.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,51.524,15.964,67.488,51524.0,15964.0,67488.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,50.278,15.964,66.242,50278.0,15964.0,66242.0
