row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > (8.547),Phát sinh trong năm > Số phải nộpTriệu đồng > 134.380,Phát sinh trong năm > Số đã nộpTriệu đồng > (127.875),Số cuối nămTriệu đồng > (2.042),numeric__Số đầu nămTriệu đồng > (8.547),numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 134.380,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (127.875),numeric__Số cuối nămTriệu đồng > (2.042)
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,10.387,130.542,(151.366),(10.437),10387.0,130542.0,-151366.0,-10437.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.180,89.098,(88.064),7.214,6180.0,89098.0,-88064.0,7214.0
,,,8.020,354.020,(367.305),(5.265),8020.0,354020.0,-367305.0,-5265.0
Trong đó:- Phải thu,Trong đó:- Phải thu,Trong đó:- Phải thu,(9.368),,,(12.479),-9368.0,,,-12479.0
- Phải trả,- Phải trả,- Phải trả,17.388,,,7.214,17388.0,,,7214.0
