row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,75.147,37.481,75147.0,37481.0
Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,19.806,30.442,19806.0,30442.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,55.341,7.039,55341.0,7039.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,431.235,772.779,431235.0,772779.0
Các khoản chờ thanh toán,Các khoản chờ thanh toán,Các khoản chờ thanh toán,287.384,561.457,287384.0,561457.0
Tiền thu được từ các khoản nợ đã bán,Tiền thu được từ các khoản nợ đã bán,Tiền thu được từ các khoản nợ đã bán,90.759,9.685,90759.0,9685.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,35.285,169.472,35285.0,169472.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,9.869,14.053,9869.0,14053.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,7.214,17.388,7214.0,17388.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,724,724,724.0,724.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,7.069,6.631,7069.0,6631.0
"Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý",1.108,1.005,1108.0,1005.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,5.961,5.626,5961.0,5626.0
,,,513.451,816.891,513451.0,816891.0
