row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2021VND,1/1/2021VND,,
Công ty TNHH De Hues,Công ty TNHH De Hues,Công ty TNHH De Hues,182.072.972.305,46.847.810.794,182072972305.0,46847810794.0
Công ty Cổ phần Hum,Công ty Cổ phần Hum,Công ty Cổ phần Hum,-,112.533.147.814,,112533147814.0
Pro-active Synergy Sdn. Bhd,Pro-active Synergy Sdn. Bhd,Pro-active Synergy Sdn. Bhd,-,109.355.355.375,,109355355375.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,368.216.315.937,943.165.693.436,368216315937.0,943165693436.0
,,,550.289.288.242,1.211.902.007.419,550289288242.0,1211902007419.0
