row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Tỷ lệ lợi ích kinh tế31/12/2021,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2021,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Tỷ lệ quyền biểu quyết31/12/2021,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2021_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Tỷ lệ lợi ích kinh tế31/12/2021,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2021,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Tỷ lệ quyền biểu quyết31/12/2021,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTC ngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2021_1
Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,,,,,,
1,Các công ty con sở hữu gián tiếp > 1,1,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế (“ANCO”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Sông Mây, Xã Bắc Sơn, Huyện Tràng Bom, Tinh Đồng Nai, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
2,Các công ty con sở hữu gián tiếp > 2,2,Công ty TNHH Một Thành Viên Dinh dưỡng Nông nghiệp Quốc tế Bình Định (“ANCO Bình Định”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Nhơn Hội (Khu A), Huyện Nhơn Hội, Thành phố Quy Nhơn, Tinh Bình Định, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
3,Các công ty con sở hữu gián tiếp > 3,3,Công ty TNHH MNS Feed Vĩnh Long (“MNS Feed Vĩnh Long”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Cổ Chiên, Áp Sơn Đông, Xã Thanh Đức, Huyện Long Hồ, Tinh Vĩnh Long, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
4,Các công ty con sở hữu gián tiếp > 4,4,Công ty TNHH MNS Feed Thái Nguyên (“MNS Feed Thái Nguyên”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Trung Thành, Huyện Trung Thành, Thị xã Phổ Yên, Tinh Thái Nguyên, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
5,Các công ty con sở hữu gián tiếp > 5,5,Công ty TNHH MNS Feed Tiền Giang (“MNS Feed Tiền Giang”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Long Giang, Xã Tân Lập 1, Huyện Tân Phước, Tinh Tiền Giang, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
6,Các công ty con sở hữu gián tiếp > 6,6,Công ty TNHH MNS Feed Nghệ An (“MNS Feed Nghệ An”) (*),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Khu Công nghiệp Nam Cấn, Khu Kinh tế Đông Nam Nghệ An, Xã Nghi Xá, Huyện Nghi Lộc, Tinh Nghệ An, Việt Nam",-,"99,99%",-,"100,00%",,,,,0.9998999999999999,,1.0
