row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,4.341.657.998.507,6.211.564.450.510,100.0,,4341657998507.0,6211564450510.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,6,214.892.501.700,1.635.795.211.649,110.0,6.0,214892501700.0,1635795211649.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,146.892.501.700,115.495.211.649,111.0,,146892501700.0,115495211649.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,68.000.000.000,1.520.300.000.000,112.0,,68000000000.0,1520300000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,256.215.829.261,134.950.000.000,120.0,,256215829261.0,134950000000.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,7(a),256.165.829.261,-,121.0,,256165829261.0,
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,,50.000.000,134.950.000.000,123.0,,50000000.0,134950000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,3.061.256.173.445,1.990.001.817.972,130.0,,3061256173445.0,1990001817972.0
Phải thu của khách hàng,TÀI SẢN > Phải thu của khách hàng,Phải thu của khách hàng,131,8,246.912.506.997,627.931.119.627,131.0,8.0,246912506997.0,627931119627.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,9,132.034.085.811,85.724.798.419,132.0,9.0,132034085811.0,85724798419.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,7(b),2.662.750.000.000,1.290.000.000.000,135.0,,2662750000000.0,1290000000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,10(a),51.432.336.252,77.307.967.823,136.0,,51432336252.0,77307967823.0
Dự phòng phải thu khó đòi,TÀI SẢN > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,137,11,(31.872.755.615),(92.114.531.528),137.0,11.0,-31872755615.0,-92114531528.0
Tài sản thiếu chờ xử lý,TÀI SẢN > Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,139,,-,1.152.463.631,139.0,,,1152463631.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,12,579.848.291.684,2.234.732.675.442,140.0,12.0,579848291684.0,2234732675442.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,619.551.669.735,2.262.342.474.609,141.0,,619551669735.0,2262342474609.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(39.703.378.051),(27.609.799.167),149.0,,-39703378051.0,-27609799167.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,229.445.202.417,216.084.745.447,150.0,,229445202417.0,216084745447.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,17(a),105.492.541.494,123.438.517.357,151.0,,105492541494.0,123438517357.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,123.924.280.815,67.456.959.335,152.0,,123924280815.0,67456959335.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,,28.380.108,25.189.268.755,153.0,,28380108.0,25189268755.0
