row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,
Bán hàng,Công ty Cổ phần Tập đoàn Masan > Bán hàng,Bán hàng,2.224.583.529,7.010.466.380,2224583529.0,7010466380.0
Khoản vay nhận được,Công ty Cổ phần Tập đoàn Masan > Khoản vay nhận được,Khoản vay nhận được,-,1.000.000.000.000,,1000000000000.0
Trả nợ gốc vay,Công ty Cổ phần Tập đoàn Masan > Trả nợ gốc vay,Trả nợ gốc vay,-,1.000.000.000.000,,1000000000000.0
Chi phí lãi vay,Công ty Cổ phần Tập đoàn Masan > Chi phí lãi vay,Chi phí lãi vay,-,1.478.794.521,,1478794521.0
Cho vay,Công ty Cổ phần Tập đoàn Masan > Cho vay,Cho vay,3.800.000.000.000,150.000.000.000,3800000000000.0,150000000000.0
Thu hồi nợ gốc vay,Công ty Cổ phần Tập đoàn Masan > Thu hồi nợ gốc vay,Thu hồi nợ gốc vay,1.287.250.000.000,-,1287250000000.0,
Thu nhập lãi cho vay và trái phiếu,Công ty Cổ phần Tập đoàn Masan > Thu nhập lãi cho vay và trái phiếu,Thu nhập lãi cho vay và trái phiếu,36.964.929.554,2.323.972.603,36964929554.0,2323972603.0
Phát hành trái phiếu hoán đổi,Công ty Cổ phần Tập đoàn Masan > Phát hành trái phiếu hoán đổi,Phát hành trái phiếu hoán đổi,3.756.912.000.000,-,3756912000000.0,
Cổ tức công bố,Công ty Cổ phần Tập đoàn Masan > Cổ tức công bố,Cổ tức công bố,1.260.516.028.100,-,1260516028100.0,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản,,
Thu nhập cổ tức,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản > Thu nhập cổ tức,Thu nhập cổ tức,-,10.090.013.000,,10090013000.0
Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),,
Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,,
Phí gia công,Công ty Cổ phần Chế biến Súc sản Long Bình > Phí gia công,Phí gia công,6.200.363.000,6.571.889.688,6200363000.0,6571889688.0
Thu nhập cổ tức,Công ty Cổ phần Chế biến Súc sản Long Bình > Thu nhập cổ tức,Thu nhập cổ tức,600.000.000,500.000.000,600000000.0,500000000.0
Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,,
