row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,2.636.000.000,23.884.000.000,numeric__31,numeric__2.636.000.000,numeric__23.884.000.000
Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,33,20.526.486.200.410,10.036.334.243.368,33.0,20526486200410.0,10036334243368.0
Tiền trả nợ gốc vay và trái phiếu,Tiền trả nợ gốc vay và trái phiếu,Tiền trả nợ gốc vay và trái phiếu,34,(14.101.036.477.263),(8.258.965.332.980),34.0,-14101036477263.0,-8258965332980.0
Tiền trả nợ gốc thuê tài chính,Tiền trả nợ gốc thuê tài chính,Tiền trả nợ gốc thuê tài chính,35,(19.538.520.719),(894.410.556),35.0,-19538520719.0,-894410556.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(3.185.171.186.985),(27.530.627.600),36.0,-3185171186985.0,-27530627600.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,3.223.376.015.443,1.772.827.872.232,40.0,3223376015443.0,1772827872232.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,(1.420.612.950.915),150.603.968.906,50.0,-1420612950915.0,150603968906.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,1.635.795.211.649,1.485.599.402.638,60.0,1635795211649.0,1485599402638.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối vớitiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối vớitiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối vớitiền và các khoản tương đương tiền,61,(289.759.034),(408.159.895),61.0,-289759034.0,-408159895.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 6),70,214.892.501.700,1.635.795.211.649,70.0,214892501700.0,1635795211649.0
