row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2021 > 326.714.847,2020 > 324.327.447,numeric__2021 > 326.714.847,numeric__2020 > 324.327.447
Ảnh hưởng của số cổ phiếu đã phát hành theo ESOP,Ảnh hưởng của số cổ phiếu đã phát hành theo ESOP,Ảnh hưởng của số cổ phiếu đã phát hành theo ESOP,68.213,600.111,68213.0,600111.0
Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,326.783.060,324.927.558,326783060.0,324927558.0
