row_label_raw,row_label_full,col_0,Lãi suất năm,Năm đáo hạn,31/12/2021 VND,1/1/2021 VND,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,,
• Công ty TNHH Nuôi trồng Thùy sản Minh Phú – Lộc An,Các công ty con > • Công ty TNHH Nuôi trồng Thùy sản Minh Phú – Lộc An,• Công ty TNHH Nuôi trồng Thùy sản Minh Phú – Lộc An,"5,0%",2022,192.000.000.000,112.500.000.000,0.05,2022.0,192000000000.0,112500000000.0
• Công ty TNHH Thùy hải sản Minh Phú – Kiên Giang,Các công ty con > • Công ty TNHH Thùy hải sản Minh Phú – Kiên Giang,• Công ty TNHH Thùy hải sản Minh Phú – Kiên Giang,"5,0%",2021,-,20.500.000.000,0.05,2021.0,,20500000000.0
,,,,,192.000.000.000,133.000.000.000,,,192000000000.0,133000000000.0
