row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Các công ty con > ▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,1.329.695.346.404,-,1329695346404.0,
▪ Mseafood Corporation,Các công ty con > ▪ Mseafood Corporation,▪ Mseafood Corporation,626.374.035.530,162.399.896.348,626374035530.0,162399896348.0
▪ Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > ▪ Công ty TNHH Chế biến Thủy sản Minh Phát,▪ Công ty TNHH Chế biến Thủy sản Minh Phát,329.190.657.810,-,329190657810.0,
▪ Công ty TNHH Kho vận Ebisumo,Các công ty con > ▪ Công ty TNHH Kho vận Ebisumo,▪ Công ty TNHH Kho vận Ebisumo,84.869.802.207,162.094.891.697,84869802207.0,162094891697.0
▪ Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > ▪ Công ty TNHH Chế biến Thủy sản Minh Quí,▪ Công ty TNHH Chế biến Thủy sản Minh Quí,56.598.497.276,53.732.036.302,56598497276.0,53732036302.0
▪ Công ty TNHH Thực phẩm xanh Minh Phú,Các công ty con > ▪ Công ty TNHH Thực phẩm xanh Minh Phú,▪ Công ty TNHH Thực phẩm xanh Minh Phú,12.531.751.577,7.761.081.400,12531751577.0,7761081400.0
▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,Các công ty con > ▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,806.575.342,428.588.323,806575342.0,428588323.0
▪ Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Các công ty con > ▪ Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,▪ Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,-,3.126.413.455,,3126413455.0
▪ Công ty TNHH Sản xuất giống Thủy sản Minh Phú,Các công ty con > ▪ Công ty TNHH Sản xuất giống Thủy sản Minh Phú,▪ Công ty TNHH Sản xuất giống Thủy sản Minh Phú,-,15.015.000,,15015000.0
