row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm máy tính VND,Tổng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm máy tính VND,numeric__Tổng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Số dư đầu năm và số dư cuối năm,Nguyên giá > Số dư đầu năm và số dư cuối năm,Số dư đầu năm và số dư cuối năm,14.464.359.012,19.772.187.118,34.236.546.130,14464359012.0,19772187118.0,34236546130.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,5.072.384.624,8.460.287.375,13.532.671.999,5072384624.0,8460287375.0,13532671999.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,185.541.345,1.220.908.767,1.406.450.112,185541345.0,1220908767.0,1406450112.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,5.257.925.969,9.681.196.142,14.939.122.111,5257925969.0,9681196142.0,14939122111.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,9.391.974.388,11.311.899.743,20.703.874.131,9391974388.0,11311899743.0,20703874131.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,9.206.433.043,10.090.990.976,19.297.424.019,9206433043.0,10090990976.0,19297424019.0
