row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2017VND,1/1/2017VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,36.643.307.240,18.568.997.082,36643307240.0,18568997082.0
Dài hạn,Dài hạn,Dài hạn,44.361.088.013,-,44361088013.0,
,,,81.004.395.253,18.568.997.082,81004395253.0,18568997082.0
