row_label_raw,row_label_full,col_0,2017VND,numeric__2017VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,190.719.208.176,190719208176.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,429.832.136.435,429832136435.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,620.551.344.611,620551344611.0
