row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,,814.729.940.880,589.418.771.952,1.0,,814729940880.0,589418771952.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,,,,,,
Khấu hao và phân bổ,Điều chỉnh cho các khoản > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,289.310.787.472,341.464.713.606,2.0,,289310787472.0,341464713606.0
Các khoản dự phòng,Điều chỉnh cho các khoản > Các khoản dự phòng,Các khoản dự phòng,03,,4.819.650.615,(1.070.469.137),3.0,,4819650615.0,-1070469137.0
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Điều chỉnh cho các khoản > Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,28.591.287.882,76.869.887.747,4.0,,28591287882.0,76869887747.0
Lãi tiền gửi,Điều chỉnh cho các khoản > Lãi tiền gửi,Lãi tiền gửi,05,,(115.496.337.013),(156.655.449.599),5.0,,-115496337013.0,-156655449599.0
Cổ tức được chia,Điều chỉnh cho các khoản > Cổ tức được chia,Cổ tức được chia,05,,(16.738.580.740),(2.708.022.500),5.0,,-16738580740.0,-2708022500.0
Lãi từ thanh lý tài sản cố định hữu hình,Điều chỉnh cho các khoản > Lãi từ thanh lý tài sản cố định hữu hình,Lãi từ thanh lý tài sản cố định hữu hình,05,,(307.425.454),(102.437.013),5.0,,-307425454.0,-102437013.0
Chi phí lãi vay,Điều chỉnh cho các khoản > Chi phí lãi vay,Chi phí lãi vay,06,,37.231.753.459,63.455.833.396,6.0,,37231753459.0,63455833396.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Điều chỉnh cho các khoản > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,1.042.141.077.101,910.672.828.452,8.0,,1042141077101.0,910672828452.0
Biến động các khoản phải thu,Điều chỉnh cho các khoản > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(717.420.879.022),(416.319.047.480),9.0,,-717420879022.0,-416319047480.0
Biến động hàng tồn kho,Điều chỉnh cho các khoản > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,51.486.274.545,(49.233.814.881),10.0,,51486274545.0,-49233814881.0
Biến động các khoản phải trả và nợ phải trả khác,Điều chỉnh cho các khoản > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,57.495.118.161,15.122.241.039,11.0,,57495118161.0,15122241039.0
Biến động chi phí trả trước,Điều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,(38.658.920.608),13.273.981.942,12.0,,-38658920608.0,13273981942.0
,,,,,395.042.670.177,473.516.189.072,,,395042670177.0,473516189072.0
Tiền lãi vay đã trả,Điều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(49.086.863.046),-,14.0,,-49086863046.0,
Thuế thu nhập doanh nghiệp đã nộp,Điều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,,(184.315.580.405),(91.338.891.371),15.0,,-184315580405.0,-91338891371.0
Tiền chi khác cho hoạt động kinh doanh,Điều chỉnh cho các khoản > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(16.866.182.783),(22.144.064.038),17.0,,-16866182783.0,-22144064038.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,144.774.043.943,360.033.233.663,20.0,,144774043943.0,360033233663.0
