row_label_raw,row_label_full,Tiền thu từ đi vay,33,col_2,405.823.885.387,272.034.237.384,numeric__33,numeric__col_2,numeric__405.823.885.387,numeric__272.034.237.384
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(696.812.309.001),-,34.0,,-696812309001.0,
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,,(349.406.129.728),(506.880.000.000),36.0,,-349406129728.0,-506880000000.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,,(640.394.553.342),(234.845.762.616),40.0,,-640394553342.0,-234845762616.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,399.000.334.712,(25.020.944.895),50.0,,399000334712.0,-25020944895.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,50.981.654.199,75.933.038.465,60.0,,50981654199.0,75933038465.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(10.729.713),69.560.629,61.0,,-10729713.0,69560629.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,449.971.259.198,50.981.654.199,70.0,4.0,449971259198.0,50981654199.0
