row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Cổ phiếu,Cổ phiếu,,
Vốn cổ phần được phê duyệt,Vốn cổ phần được phê duyệt,Vốn cổ phần được phê duyệt,397.531.640,343.976.600,397531640.0,343976600.0
Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,397.531.640,343.976.600,397531640.0,343976600.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,397.531.640,343.976.600,397531640.0,343976600.0
Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,4.004.296,1.773.497,4004296.0,1773497.0
Số lượng cổ phiếu quỹ,Số lượng cổ phiếu quỹ,Số lượng cổ phiếu quỹ,(82.376),(82.376),-82376.0,-82376.0
Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,(82.376),(82.376),-82376.0,-82376.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,397.449.264,343.894.224,397449264.0,343894224.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,397.449.264,343.894.224,397449264.0,343894224.0
Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Trong đó cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,3.921.920,1.691.121,3921920.0,1691121.0
