row_label_raw,row_label_full,CHỈ TIÊU,Mã số,2015,2014,numeric__Mã số,numeric__2015,numeric__2014
III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,17.193.170.000,-,31.0,17193170000.0,
2. Tiền thu từ đi vay,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền thu từ đi vay,2. Tiền thu từ đi vay,33,3.823.500.000.000,3.715.561.910.934,33.0,3823500000000.0,3715561910934.0
3. Tiền trả nợ gốc vay,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3. Tiền trả nợ gốc vay,3. Tiền trả nợ gốc vay,34,(3.741.500.000.000),(2.951.641.158.625),34.0,-3741500000000.0,-2951641158625.0
"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(742.417.459.200),(755.758.503.775),36.0,-742417459200.0,-755758503775.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(643.224.289.200),8.162.248.534,40.0,-643224289200.0,8162248534.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,28.910.901.326,614.578.636.107,50.0,28910901326.0,614578636107.0
Tiền và tương đương tiền đầu năm,III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,1.340.230.030.329,725.651.394.222,60.0,1340230030329.0,725651394222.0
Tiền và tương đương tiền cuối năm (70=50+60),III LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm (70=50+60),Tiền và tương đương tiền cuối năm (70=50+60),70,1.369.140.931.655,1.340.230.030.329,70.0,1369140931655.0,1340230030329.0
