row_label_raw,row_label_full,col_0,Công nợ,Công nợ_1,Tài sản,Tài sản_1,numeric__Công nợ,numeric__Công nợ_1,numeric__Tài sản,numeric__Tài sản_1
,,,31/12/2015VND,31/12/2014VND,31/12/2015VND,31/12/2014VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),3.277.053.869,3.061.676.590,1.617.393.204,2.105.503.924,3277053869.0,3061676590.0,1617393204.0,2105503924.0
Euro (EUR),Euro (EUR),Euro (EUR),-,-,17.156.752,17.506.511,,,17156752.0,17506511.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),-,-,15.314.578,16.198.921,,,15314578.0,16198921.0
