row_label_raw,row_label_full,Chỉ tiêu,31/12/2014 > Giá trị VND,31/12/2014 > Số có khả năng trả nợ VND,Phát sinh trong năm > Tăng VND,Phát sinh trong năm > Giảm VND,31/12/2015 > Giá trị VND,31/12/2015 > Số có khả năng trả nợ VND,numeric__31/12/2014 > Giá trị VND,numeric__31/12/2014 > Số có khả năng trả nợ VND,numeric__Phát sinh trong năm > Tăng VND,numeric__Phát sinh trong năm > Giảm VND,numeric__31/12/2015 > Giá trị VND,numeric__31/12/2015 > Số có khả năng trả nợ VND
Vay ngắn hạn các công ty con,Vay ngắn hạn các công ty con,Vay ngắn hạn các công ty con,1.181.750.000.000,1.181.750.000.000,3.823.500.000.000,3.741.500.000.000,1.263.750.000.000,1.263.750.000.000,1181750000000.0,1181750000000.0,3823500000000.0,3741500000000.0,1263750000000.0,1263750000000.0
- Công ty TNHH Thương mại FPT,- Công ty TNHH Thương mại FPT,- Công ty TNHH Thương mại FPT,605.000.000.000,605.000.000.000,926.000.000.000,1.201.000.000.000,330.000.000.000,330.000.000.000,605000000000.0,605000000000.0,926000000000.0,1201000000000.0,330000000000.0,330000000000.0
- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,544.000.000.000,544.000.000.000,1.807.000.000.000,1.648.000.000.000,703.000.000.000,703.000.000.000,544000000000.0,544000000000.0,1807000000000.0,1648000000000.0,703000000000.0,703000000000.0
- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,17.750.000.000,17.750.000.000,134.500.000.000,14.500.000.000,137.750.000.000,137.750.000.000,17750000000.0,17750000000.0,134500000000.0,14500000000.0,137750000000.0,137750000000.0
- Công ty TNHH Dịch vụ Tin học FPT,- Công ty TNHH Dịch vụ Tin học FPT,- Công ty TNHH Dịch vụ Tin học FPT,15.000.000.000,15.000.000.000,22.000.000.000,28.000.000.000,9.000.000.000,9.000.000.000,15000000000.0,15000000000.0,22000000000.0,28000000000.0,9000000000.0,9000000000.0
- Công ty TNHH Tich hợp hệ thống,- Công ty TNHH Tich hợp hệ thống,- Công ty TNHH Tich hợp hệ thống,-,-,800.000.000.000,800.000.000.000,-,-,,,800000000000.0,800000000000.0,,
- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,-,-,134.000.000.000,50.000.000.000,84.000.000.000,84.000.000.000,,,134000000000.0,50000000000.0,84000000000.0,84000000000.0
Cộng,Cộng,Cộng,1.181.750.000.000,1.181.750.000.000,3.823.500.000.000,3.741.500.000.000,1.263.750.000.000,1.263.750.000.000,1181750000000.0,1181750000000.0,3823500000000.0,3741500000000.0,1263750000000.0,1263750000000.0
